col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931924,1421931924,0.01,0,0,0,0,0,2,0,0,0,9,9,4,5,4,4,4,Generic,1
175.45.176.1,0,149.171.126.12,0,pim,INT,0.000003,200,0,254,0,0,0,-,23529412,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930709,1421930709,0.034,0,0,0,0,0,2,0,0,0,14,14,6,8,6,6,6, Fuzzers,1
175.45.176.0,0,149.171.126.13,0,egp,INT,0.000006,180,0,254,0,0,0,-,119999992,0,2,0,0,0,0,0,90,0,0,0,0,0,1424223147,1424223147,0.006,0,0,0,0,0,2,,, ,10,10,10,10,10,10,10,Exploits,1
175.45.176.0,0,149.171.126.13,0,unas,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223254,1424223254,0.008,0,0,0,0,0,2,,, ,5,5,3,11,2,2,5,DoS,1
59.166.0.0,54200,149.171.126.5,53,udp,CON,0.001105,146,178,31,29,0,0,dns,528506.75,644343.875,2,2,0,0,0,0,73,89,0,0,0,0,1421927573,1421927573,0.011,0.005,0,0,0,0,0,0,0,0,4,2,1,1,1,1,1,,0
59.166.0.0,48352,149.171.126.9,80,tcp,FIN,0.021077,1032,822,31,29,2,2,http,342743.2813,280874.9063,8,10,255,255,2957150958,2964224900,129,82,1,82,170.094951,4.296001,1421928146,1421928146,2.965857,2.277333,0.000724,0.000577,0.000147,0,0,1,0,0,1,2,1,12,1,1,1,,0
175.45.176.2,12273,149.171.126.17,80,tcp,FIN,0.3827,6668,354,254,252,20,1,-,136378.3594,6480.271973,46,8,255,255,2638617258,2349880578,145,44,0,0,541.088248,111.226391,1421934017,1421934018,8.4144,53.857855,0.050209,0.005692,0.044517,0,1,0,0,0,2,1,1,1,1,1,1,DoS,1
59.166.0.0,55670,149.171.126.7,59265,tcp,FIN,0.037015,3806,51314,31,29,7,26,-,809833.875,10922491,64,66,255,255,681826410,2827501544,59,777,0,0,35.683367,34.873696,1421928160,1421928160,0.582508,0.560246,0.000742,0.000592,0.00015,0,0,0,0,0,5,4,1,2,1,1,1,,0
175.45.176.0,0,149.171.126.13,0,mtp,INT,0.000008,200,0,254,0,0,0,-,100000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223220,1424223220,0.008,0,0,0,0,0,2,,, ,6,6,2,11,2,2,6,Exploits,1
175.45.176.0,30068,149.171.126.10,520,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928407,1421928407,0.007,0,0,0,0,0,2,0,0,0,2,2,3,3,2,2,3, Fuzzers,1
59.166.0.6,14590,149.171.126.6,6881,tcp,FIN,0.020088,1540,1644,31,29,4,4,-,575069.6875,618478.6875,16,18,255,255,894612376,898598871,96,91,0,0,79.83676,2.490247,1421928221,1421928221,1.317533,1.154353,0.000597,0.00046,0.000137,0,0,0,0,0,11,10,8,10,5,1,5,,0
175.45.176.0,0,149.171.126.13,0,visa,INT,0.000001,200,0,254,0,0,0,-,800000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223206,1424223206,0.001,0,0,0,0,0,2,,, ,6,6,2,2,2,2,7,Generic,1
175.45.176.0,47439,149.171.126.12,53,udp,INT,0.000005,114,0,254,0,0,0,dns,91200000,0,2,0,0,0,0,0,57,0,0,0,0,0,1424223226,1424223226,0.005,0,0,0,0,0,2,,, ,17,17,9,11,9,9,17,Generic,1
59.166.0.5,53900,149.171.126.3,111,udp,CON,0.004829,568,312,31,29,0,0,-,705736.125,387657.875,4,4,0,0,0,0,142,78,0,0,1.779318,1.565299,1421927467,1421927467,1.264667,1.115333,0,0,0,0,0,0,0,0,4,11,3,3,1,1,3,,0
59.166.0.1,47118,149.171.126.2,6881,tcp,FIN,0.084052,1540,1644,31,29,4,4,-,137438.7344,147813.2656,16,18,255,255,681279190,2887531450,96,91,0,0,417.937575,15.382814,1421927491,1421927491,5.582334,4.913765,0.000655,0.000515,0.00014,0,0,0,0,0,16,10,4,3,3,1,3,,0
175.45.176.0,13727,149.171.126.10,179,tcp,FIN,1.001124,534,354,254,252,2,0,-,3843.679688,2477.215576,10,8,255,255,3892963767,2117034067,53,44,0,0,658042.7436,21737.934,1421931574,1421931575,6673.9834,8347.184,0.163988,0.080801,0.083187,0,1,0,0,0,3,6,4,3,3,3,3, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000007,114,0,254,0,0,0,dns,65142856,0,2,0,0,0,0,0,57,0,0,0,0,0,1421930797,1421930797,0.007,0,0,0,0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
175.45.176.0,0,149.171.126.13,0,trunk-2,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223172,1424223172,0.005,0,0,0,0,0,2,,, ,6,6,3,5,3,3,6,Analysis,1
175.45.176.2,5161,149.171.126.16,25,tcp,FIN,0.913931,12159,1712,62,252,11,8,smtp,102633.5703,14241.77539,28,20,255,255,11546516,4082575052,434,86,0,0,1867.390992,52.529988,1421929179,1421929180,33.849296,47.580895,0.056708,0.00925,0.047458,0,1,0,0,0,1,1,1,2,1,1,1,Exploits,1
59.166.0.3,52592,149.171.126.3,25,tcp,FIN,0.029798,37484,3380,31,29,18,8,smtp,9870193,885965.5,52,42,255,255,2014346036,4164911707,721,80,0,0,34.721918,1.481491,1421928166,1421928166,0.576392,0.713219,0.000759,0.000552,0.000207,0,0,0,0,0,1,1,5,4,1,1,1,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933023,1421933023,0.004,0,0,0,0,0,2,0,0,0,3,3,3,3,3,3,3,Generic,1
175.45.176.0,0,149.171.126.13,0,ddp,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223185,1424223185,0.009,0,0,0,0,0,2,,, ,4,4,1,2,1,1,4,Exploits,1
59.166.0.1,31203,149.171.126.8,32948,tcp,FIN,0.525412,8928,320,31,29,4,1,ftp-data,126239.9766,4065.380859,14,6,255,255,512160976,3531140707,638,53,0,0,4018.633719,176.36875,1421928233,1421928233,40.416307,104.950797,0.000661,0.000529,0.000132,0,0,0,0,0,2,2,4,5,1,1,3,,0
59.166.0.0,31925,149.171.126.5,30857,tcp,FIN,0.422084,320,1882,31,29,1,2,ftp-data,5060.604004,31216.53516,6,8,255,255,1833563937,515389557,53,235,0,0,5955.397572,147.219562,1421927995,1421927996,84.3528,60.23243,0.0006,0.000453,0.000147,0,0,0,0,0,3,5,2,1,1,1,1,,0
59.166.0.6,62225,149.171.126.7,5190,tcp,FIN,0.004381,1470,1728,31,29,5,4,-,2563798.25,2930837.75,22,14,255,255,3984151092,1834880374,67,123,0,0,12.77642,0.37155,1421927668,1421927668,0.208619,0.281154,0.000704,0.000573,0.000131,0,0,0,0,0,11,3,1,4,1,1,1,,0
59.166.0.0,17438,149.171.126.0,5190,tcp,FIN,0.045286,1168,2364,31,29,4,4,-,191670.7188,387934.4688,14,14,255,255,563623859,2713505448,83,169,0,0,279.438159,7.934715,1421928006,1421928006,3.455769,3.439,0.000701,0.000568,0.000133,0,0,0,0,0,4,2,1,2,1,1,1,,0
59.166.0.0,50990,149.171.126.9,80,tcp,FIN,1.00593,1580,10168,31,29,3,5,http,11523.66504,76379.07813,12,18,255,255,886469877,887497366,132,565,1,3924,9530.115414,7676.840237,1421928082,1421928083,91.417092,59.139703,0.000701,0.000548,0.000153,0,0,1,0,0,3,3,5,9,2,1,1,,0
59.166.0.2,8172,149.171.126.0,6881,tcp,FIN,0.098104,1540,1644,31,29,4,4,-,117752.5859,126641.1172,16,18,255,255,2458917551,2192592466,96,91,0,0,556.107122,16.907891,1421927443,1421927443,6.4718,5.701176,0.002021,0.001182,0.000839,0,0,0,0,0,9,12,16,7,5,1,5,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000003,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930726,1421930726,0.01,0,0,0,0,0,2,0,0,0,15,14,8,8,8,8,8,Exploits,1
59.166.0.4,48112,149.171.126.5,6881,tcp,FIN,0.013812,1540,1644,31,29,4,4,-,836374.1875,899507.6875,16,18,255,255,4175659617,2032311201,96,91,0,0,61.015438,1.457857,1421927998,1421927998,0.899333,0.785176,0.000584,0.000461,0.000123,0,0,0,0,0,19,8,9,13,6,1,6,,0
175.45.176.3,13303,149.171.126.14,135,tcp,FIN,0.708935,588,268,254,252,2,1,-,5980.801758,2527.735107,10,6,255,255,1457303055,3921835780,59,45,0,0,4102.964558,201.457016,1421930834,1421930834,76.76,122.042398,0.216957,0.098719,0.118238,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931643,1421931643,0.004,0,0,0,0,0,2,0,0,0,7,7,7,7,7,4,7,Generic,1
175.45.176.1,49493,149.171.126.18,80,tcp,FIN,0.86462,788,7586,62,252,2,4,http,6569.360352,65184.70703,10,14,255,255,1258724847,2936818285,79,542,0,0,6553.75403,0,1421931356,1421931356,96.068889,61.617997,0.143774,0.062997,0.080777,0,1,0,0,0,1,1,5,8,1,1,5,DoS,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000011,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930751,1421930751,0.009,0,0,0,0,0,2,0,0,0,11,11,4,8,3,3,4,DoS,1
59.166.0.7,27222,149.171.126.7,25,tcp,FIN,0.030841,37372,3380,31,29,18,8,smtp,9507863,856003.375,52,42,255,255,914318295,915280467,719,80,0,0,34.994167,1.411154,1421927609,1421927609,0.597157,0.739049,0.000717,0.000536,0.000181,0,0,0,0,0,2,1,2,14,2,1,1,,0
175.45.176.2,25290,149.171.126.17,80,tcp,FIN,0.193089,1002,268,254,252,2,1,http,37371.36719,9280.694336,10,6,255,255,216537027,1828389305,100,45,1,0,1054.835531,62.613125,1424220185,1424220185,19.861667,37.029801,0.05569,0.007937,0.047753,0,1,1,, ,2,1,1,1,1,1,1, Reconnaissance ,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931061,1421931061,0.011,0,0,0,0,0,2,0,0,0,8,7,3,3,3,3,3,Generic,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000004,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930791,1421930791,0.007,0,0,0,0,0,2,0,0,0,10,10,4,5,4,4,4,Exploits,1
175.45.176.0,18544,149.171.126.18,179,tcp,FIN,0.368302,758,268,254,252,2,1,-,14835.65137,4865.572266,10,6,255,255,2993986991,493814064,76,45,0,0,2074.550873,100.543461,1421929575,1421929576,39.014111,60.300199,0.123283,0.066795,0.056488,0,1,0,0,0,9,8,2,2,2,1,2, Fuzzers,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000011,114,0,254,0,0,0,dns,41454544,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931028,1421931028,0.011,0,0,0,0,0,2,0,0,0,7,7,3,3,3,3,3,Generic,1
59.166.0.0,53877,149.171.126.0,80,tcp,FIN,1.08679,1580,10168,31,29,3,5,http,10666.27441,70696.27344,12,18,255,255,170457232,2316928906,132,565,1,3924,9563.741965,7701.524508,1421927859,1421927860,98.76618,63.895297,0.000712,0.000566,0.000146,0,0,1,0,0,2,1,6,1,1,1,1,,0
59.166.0.7,42493,149.171.126.3,6577,tcp,FIN,0.245478,424,8824,31,29,1,4,ftp-data,12090.69629,263616.2813,8,12,255,255,2608534677,2678688422,53,735,0,0,2422.820408,1928.502746,1421927530,1421927530,35.006287,22.274546,0.000579,0.000455,0.000124,0,0,0,0,0,6,3,3,4,1,1,3,,0
59.166.0.6,16997,149.171.126.3,15028,tcp,FIN,0.126005,4222,63402,31,29,7,30,-,264370.4688,3971017.25,72,74,255,255,3461790834,1359945107,59,857,0,0,0,94.541101,1421928068,1421928068,1.77,1.718452,0.000689,0.000555,0.000134,0,0,0,0,0,13,6,3,4,1,1,1,,0
175.45.176.0,61149,149.171.126.14,42,tcp,FIN,0.583023,702,438,254,252,3,2,-,8836.701172,5269.088867,12,8,255,255,1928741152,3482276637,59,55,0,0,2745.118239,105.182203,1424223019,1424223019,52.887728,74.034141,0.11474,0.064777,0.049963,0,1,,, ,4,1,1,1,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,xnet,INT,0.000011,180,0,254,0,0,0,-,65454544,0,2,0,0,0,0,0,90,0,0,0,0,0,1421930645,1421930645,0.011,0,0,0,0,0,2,0,0,0,14,14,14,15,14,14,14,Exploits,1
175.45.176.0,45800,149.171.126.13,80,tcp,FIN,0.190953,970,268,254,252,2,1,http,36574.44531,9384.507812,10,6,255,255,4215120433,562348766,97,45,1,0,1053.980322,60.514371,1424222493,1424222493,19.866,35.621602,0.057793,0.012841,0.044952,0,1,1,, ,2,1,1,1,1,1,1,Exploits,1
59.166.0.6,57879,149.171.126.5,5190,tcp,FIN,0.119303,1920,4312,31,29,6,6,-,122913.9219,277143.0625,22,24,255,255,961959893,3111870929,87,180,0,0,439.055502,420.692925,1421928189,1421928189,5.663429,5.15987,0.000751,0.000615,0.000136,0,0,0,0,0,10,3,1,1,1,1,1,,0
175.45.176.1,15761,149.171.126.10,80,tcp,FIN,1.066397,28816,440,254,252,11,1,-,208455.2031,2970.751221,28,10,255,255,4160759858,1767773148,1029,44,0,0,3777.661489,184.026328,1421933221,1421933222,38.530038,114.155445,0.132433,0.038987,0.093446,0,1,0,0,0,4,1,1,2,1,1,1,Exploits,1
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000007,200,0,254,0,0,0,-,114285712,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930771,1421930771,0.007,0,0,0,0,0,2,0,0,0,6,6,2,3,2,2,2, Fuzzers,1
59.166.0.6,18225,149.171.126.5,21,tcp,FIN,1.034612,2934,3742,31,29,11,15,ftp,22253.75195,28400.98438,52,54,255,255,1656144068,3812785658,56,69,0,0,1702.67622,58.621027,1421928011,1421928012,20.280157,19.51015,0.000724,0.00057,0.000154,0,0,0,1,1,1,1,2,2,1,1,2,,0
59.166.0.2,11358,149.171.126.7,46474,udp,CON,0.001968,520,304,31,29,0,0,-,1585365.75,926829.25,4,4,0,0,0,0,130,76,0,0,0.630739,0.409182,1421927515,1421927515,0.45,0.296333,0,0,0,0,0,0,0,0,9,7,5,3,1,1,3,,0
175.45.176.0,23665,149.171.126.18,80,tcp,FIN,1.28112,714,354,254,252,2,1,-,4015.236816,1935.806274,10,8,255,255,2327929550,3151126705,71,44,0,0,7579.746974,288.1745,1421933291,1421933292,142.346667,153.269422,0.247983,0.156853,0.09113,0,1,0,0,0,4,3,2,2,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000003,114,0,254,0,0,0,dns,152000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932627,1421932627,0.003,0,0,0,0,0,2,0,0,0,12,12,2,2,2,2,2,Generic,1
175.45.176.2,65446,149.171.126.18,520,udp,INT,0.000003,104,0,254,0,0,0,-,138666656,0,2,0,0,0,0,0,52,0,0,0,0,0,1421933151,1421933151,0.003,0,0,0,0,0,2,0,0,0,4,6,2,2,1,1,1, Fuzzers,1
175.45.176.1,0,149.171.126.12,0,sctp,INT,0.00001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930723,1421930723,0.01,0,0,0,0,0,2,0,0,0,12,12,2,9,2,2,2,Backdoors,1
175.45.176.0,0,149.171.126.13,0,merit-inp,INT,0.000009,200,0,254,0,0,0,-,88888888,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223180,1424223180,0.009,0,0,0,0,0,2,,, ,3,3,2,3,1,1,3,Generic,1
175.45.176.1,6056,149.171.126.16,80,tcp,FIN,0.774087,946,41878,62,252,2,16,-,9084.25,420779.5625,14,36,255,255,3668334258,3912965709,68,1163,0,0,2993.623937,2056.584655,1421933466,1421933466,59.545153,16.507543,0.174704,0.098605,0.076099,0,1,0,0,0,2,2,1,2,1,1,1,Exploits,1
175.45.176.1,2737,149.171.126.17,520,udp,INT,0.000005,1064,0,254,0,0,0,-,851200000,0,2,0,0,0,0,0,532,0,0,0,0,0,1424222585,1424222585,0.005,0,0,0,0,0,2,,, ,28,28,8,8,8,1,28, Fuzzers ,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.00001,114,0,254,0,0,0,dns,45600000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931198,1421931198,0.01,0,0,0,0,0,2,0,0,0,13,13,7,7,7,4,7,Generic,1
175.45.176.0,10165,149.171.126.10,179,tcp,FIN,1.222102,534,354,254,252,2,1,-,3148.67334,2029.290405,10,8,255,255,3411001597,1169824640,53,44,0,0,7978.10443,249.398875,1421931502,1421931503,131.644778,165.669281,0.146591,0.062406,0.084185,0,1,0,0,0,6,2,1,2,1,1,1, Fuzzers,1
59.166.0.2,37836,149.171.126.7,6881,tcp,FIN,1.082942,12242,501566,31,29,19,180,-,90014.05469,3695954.25,212,400,255,255,2666117750,522535744,58,1254,0,0,307.975276,206.693647,1421928095,1421928096,5.130896,2.70399,0.004227,0.004048,0.000179,0,0,0,0,0,13,11,5,1,1,1,1,,0
59.166.0.6,17539,149.171.126.0,37777,tcp,FIN,0.490088,4256,3080,31,29,7,7,-,66992.05469,48611.67969,28,30,255,255,4133568183,1987075911,152,103,0,0,1021.690733,26.07076,1421927539,1421927540,18.139038,16.881104,0.000675,0.000529,0.000146,0,0,0,0,0,6,9,2,2,1,1,1,,0
175.45.176.0,62851,149.171.126.18,179,tcp,FIN,1.566769,920,556,254,252,5,3,-,4406.520508,2558.130859,16,10,255,255,4137357641,1772246298,58,56,0,0,5176.36534,214.169062,1421933093,1421933094,102.457932,165.997328,0.156763,0.072783,0.08398,0,1,0,0,0,6,5,2,2,1,1,1, Fuzzers,1
59.166.0.8,5108,149.171.126.2,28524,udp,CON,0.002376,536,304,31,29,0,0,-,1353535.375,767676.8125,4,4,0,0,0,0,134,76,0,0,0.589727,0.629333,1421927842,1421927842,0.421,0.452,0,0,0,0,0,0,0,0,8,3,2,2,1,1,2,,0
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421932516,1421932516,0.004,0,0,0,0,0,2,0,0,0,12,12,9,9,7,3,9,Generic,1
175.45.176.1,0,149.171.126.12,0,ippc,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930688,1421930688,0.005,0,0,0,0,0,2,0,0,0,19,18,4,4,4,4,4, Fuzzers,1
59.166.0.1,32019,149.171.126.4,18724,tcp,FIN,0.064972,5174,83812,31,29,7,39,-,630056.0625,10207597,90,92,255,255,2147479367,2149893226,57,911,0,0,41.689006,40.588497,1421927758,1421927758,0.725517,0.707473,0.000706,0.00058,0.000126,0,0,0,0,0,7,7,5,2,1,1,1,,0
175.45.176.2,33372,149.171.126.14,111,udp,INT,0.000009,168,0,254,0,0,0,-,74666664,0,2,0,0,0,0,0,84,0,0,0,0,0,1424222352,1424222352,0.009,0,0,0,0,0,2,,, ,5,1,1,2,1,1,1, Reconnaissance ,1
59.166.0.3,23736,149.171.126.5,5190,tcp,FIN,0.099919,1470,1728,31,29,5,4,-,112411.0547,128504.0938,22,14,255,255,3713519546,3713828061,67,123,0,0,414.300636,15.036236,1421927900,1421927900,4.758048,7.635,0.000654,0.000525,0.000129,0,0,0,0,0,4,7,4,11,1,1,1,,0
175.45.176.3,57584,149.171.126.14,179,tcp,FIN,0.501593,674,354,254,252,2,1,-,9681.15625,4944.247559,10,8,255,255,4037849983,2529194861,67,44,0,0,3601.690898,114.098414,1421927665,1421927666,53.020778,64.587,0.082172,0.049473,0.032699,0,1,0,0,0,6,6,2,3,2,1,2, Fuzzers,1
59.166.0.0,45362,149.171.126.7,5190,tcp,FIN,0.003941,1064,2260,31,29,4,4,-,1981223,4206039,12,12,255,255,3817017368,1671846076,89,188,0,0,16.639963,0.376075,1421928119,1421928119,0.326,0.314455,0.000615,0.000481,0.000134,0,0,0,0,0,12,5,3,8,1,1,3,,0
59.166.0.6,63369,149.171.126.6,36861,tcp,FIN,0.008687,2230,14042,31,29,7,11,-,1993783.875,12572350,34,36,255,255,2615657760,481966674,66,390,0,0,0,13.399329,1421927995,1421927995,0.251788,0.232829,0.000671,0.000535,0.000136,0,0,0,0,0,5,7,4,5,1,1,2,,0
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000002,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931272,1421931272,0.002,0,0,0,0,0,2,0,0,0,7,7,7,8,7,4,7,Generic,1
59.166.0.9,46018,149.171.126.6,5190,tcp,FIN,0.093271,1272,2572,31,29,4,4,-,102325.4766,208424.9063,16,18,255,255,398724056,399013717,80,143,0,0,354.339201,8.797517,1421928027,1421928027,6.192933,5.454824,0.000657,0.000529,0.000128,0,0,0,0,0,6,4,1,2,1,1,1,,0
59.166.0.8,23924,149.171.126.7,59777,tcp,FIN,0.020304,2438,19266,31,29,7,13,-,935382.1875,7401497,38,40,255,255,3750287128,3786980492,64,482,0,0,35.663505,34.642277,1421927739,1421927739,0.539514,0.508,0.001252,0.000488,0.000764,0,0,0,0,0,5,4,3,3,1,1,2,,0
59.166.0.8,18930,149.171.126.8,5190,tcp,FIN,0.006342,1920,4312,31,29,6,6,-,2312204.5,5213497.5,22,24,255,255,2263792910,2264097145,87,180,0,0,18.137422,14.071442,1421928134,1421928134,0.285048,0.247435,0.000809,0.00064,0.000169,0,0,0,0,0,12,9,1,4,1,1,1,,0
175.45.176.1,0,149.171.126.12,0,unas,INT,0.000001,200,0,254,0,0,0,-,80000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930765,1421930765,0.01,0,0,0,0,0,2,0,0,0,16,16,4,4,4,4,4, Fuzzers,1
175.45.176.0,11094,149.171.126.15,21,tcp,FIN,1.383086,1210,1648,62,252,7,9,ftp,6680.712891,9104.27832,22,22,255,255,595694815,3219354465,55,75,0,0,3572.726299,3683.619463,1421930606,1421930607,65.861237,65.431475,0.055225,0.008236,0.046989,0,1,0,1,1,1,1,2,2,1,1,2,Exploits,1
175.45.176.0,0,149.171.126.13,0,hmp,INT,0.000005,200,0,254,0,0,0,-,160000000,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223170,1424223170,0.005,0,0,0,0,0,2,,, ,3,3,1,1,1,1,3, Reconnaissance ,1
59.166.0.8,4936,149.171.126.2,25,tcp,FIN,30.36681,37358,3380,31,29,18,8,smtp,9652.643555,869.370239,52,42,255,255,1150946516,3297399245,718,80,0,0,104320.3205,3562.12975,1421927420,1421927450,595.419814,740.640688,0.000686,0.000534,0.000152,0,0,0,0,0,2,2,10,9,2,1,2,,0
59.166.0.4,30971,149.171.126.3,57200,tcp,FIN,0.295407,4672,2872,31,29,7,7,-,121676.1953,74798.5,26,26,255,255,3546641295,3545998378,180,110,0,0,770.510662,21.205369,1421928211,1421928212,11.80316,11.79376,0.001523,0.000559,0.000964,0,0,0,0,0,6,2,2,2,1,1,1,,0
175.45.176.3,22334,149.171.126.15,80,tcp,FIN,0.191848,2568,268,254,252,2,1,-,96409.66406,9340.728516,10,6,255,255,3278336176,3244771255,257,45,0,0,1050.64271,58.200187,1421933641,1421933642,20.486444,35.541,0.04608,0.014131,0.031949,0,1,0,0,0,1,2,1,1,1,1,1,Exploits,1
175.45.176.1,1043,149.171.126.18,53,udp,INT,0.000002,114,0,254,0,0,0,dns,228000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421931409,1421931409,0.002,0,0,0,0,0,2,0,0,0,10,10,3,3,3,3,3,Generic,1
59.166.0.1,2368,149.171.126.4,6826,tcp,FIN,0.016965,2974,30506,31,29,7,18,-,1373651.625,14097731,48,50,255,255,1187478556,3337346965,62,610,0,0,20.134864,19.885349,1421927756,1421927756,0.35383,0.334388,0.000722,0.000569,0.000153,0,0,0,0,0,7,7,2,3,1,1,2,,0
175.45.176.1,0,149.171.126.12,0,netblt,INT,0.000012,200,0,254,0,0,0,-,72727272,0,2,0,0,0,0,0,100,0,0,0,0,0,1421930672,1421930672,0.011,0,0,0,0,0,2,0,0,0,22,17,4,4,4,4,4, Fuzzers,1
175.45.176.3,29714,149.171.126.16,111,udp,INT,0.000019,168,0,254,0,0,0,-,35368424,0,2,0,0,0,0,0,84,0,0,0,0,0,1421928602,1421928602,0.019,0,0,0,0,0,2,0,0,0,13,1,1,4,1,1,1,Reconnaissance,1
175.45.176.2,62365,149.171.126.13,21,tcp,FIN,37.964474,1596,1364,254,252,10,16,ftp,324.303192,275.626099,28,24,255,255,2787935096,3403156487,57,57,0,0,217896.2992,7274.6305,1421931042,1421931080,1404.871854,1647.216375,0.144562,0.078484,0.066078,0,1,0,1,1,4,4,2,2,2,2,2, Fuzzers,1
59.166.0.6,19179,149.171.126.3,5190,tcp,FIN,0.004571,1470,1728,31,29,5,4,-,2457230.25,2809013.25,22,14,255,255,1909275981,1909572680,67,123,0,0,13.369732,0.386713,1421927604,1421927604,0.217667,0.296692,0.00074,0.000579,0.000161,0,0,0,0,0,7,4,1,2,2,1,1,,0
175.45.176.0,0,149.171.126.13,0,ttp,INT,0.000006,200,0,254,0,0,0,-,133333328,0,2,0,0,0,0,0,100,0,0,0,0,0,1424223215,1424223215,0.006,0,0,0,0,0,2,,, ,4,4,2,11,2,2,4,DoS,1
175.45.176.2,3779,149.171.126.12,26162,tcp,FIN,0.417499,3664,268,254,252,3,1,-,64364.22656,4292.225586,12,6,255,255,2416985128,1301318543,305,45,0,0,2091.303284,112.926953,1421931416,1421931417,35.893636,73.282797,0.123635,0.051078,0.072557,0,1,0,0,0,5,1,3,3,1,1,1,Exploits,1
175.45.176.1,47439,149.171.126.18,53,udp,INT,0.000004,114,0,254,0,0,0,dns,114000000,0,2,0,0,0,0,0,57,0,0,0,0,0,1421933604,1421933604,0.004,0,0,0,0,0,2,0,0,0,7,7,4,4,4,4,4,Generic,1
59.166.0.5,5554,149.171.126.3,33761,tcp,FIN,0.046359,320,1826,31,29,1,2,ftp-data,46075.19531,275760.9063,6,8,255,255,2508361866,373815141,53,228,0,0,641.574372,15.703679,1421927862,1421927862,9.2076,6.547429,0.000657,0.000523,0.000134,0,0,0,0,0,5,2,1,3,1,1,1,,0
175.45.176.0,43609,149.171.126.19,25,tcp,FIN,0.638178,1212,1060,254,252,6,6,smtp,14353.36231,12460.47363,18,16,255,255,1937365009,2030269654,67,66,0,0,1862.555881,48.913867,1424222276,1424222277,36.658471,42.071398,0.051521,0.007105,0.044416,0,1,,, ,1,1,1,2,1,1,1,Exploits,1
